TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,StoreName,GroupStore,Type,Latitude,Longitude
TR2139,211,14/07/2022,P5,4200,4,16800,7,29.0,0.0,Married,"3,54",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR37718,310,14/07/2022,P10,15000,2,30000,4,23.0,0.0,Married,"4,17",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR44981,246,14/07/2022,P6,18000,3,54000,1,40.0,1.0,Single,"21,81",Cashew,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR47252,190,14/07/2022,P6,18000,1,18000,2,34.0,1.0,Married,"8,85",Cashew,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR58787,329,14/07/2022,P7,9400,4,37600,14,19.0,1.0,Single,0,Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR641,380,14/07/2022,P4,12000,3,36000,11,40.0,0.0,Married,"5,77",Potato Chip,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR68490,235,14/07/2022,P5,4200,4,16800,3,37.0,0.0,Married,"5,35",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR80518,242,14/07/2022,P10,15000,1,15000,10,56.0,1.0,Married,"6,98",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR86403,154,14/07/2022,P5,4200,4,16800,5,31.0,0.0,Married,"8,36",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR92658,393,14/07/2022,P8,16000,1,16000,3,22.0,0.0,Single,0,Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR94823,156,14/07/2022,P3,7500,2,15000,10,44.0,0.0,Married,"3,87",Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR15294,109,15/07/2022,P9,10000,1,10000,3,35.0,1.0,Married,"10,04",Yoghurt,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR30164,422,15/07/2022,P4,12000,1,12000,8,21.0,1.0,Single,"3,88",Potato Chip,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR33708,203,15/07/2022,P1,8800,3,26400,13,53.0,0.0,Married,"17,2",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR34374,155,15/07/2022,P1,8800,5,44000,4,40.0,0.0,Married,"7,17",Choco Bar,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR43002,131,15/07/2022,P7,9400,4,37600,4,25.0,0.0,Single,"7,12",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR49832,324,15/07/2022,P9,10000,7,70000,9,36.0,1.0,Married,"10,59",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR51065,289,15/07/2022,P10,15000,1,15000,3,29.0,0.0,Married,"2,37",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR54094,122,15/07/2022,P5,4200,5,21000,12,26.0,1.0,Single,"0,14",Thai Tea,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR578,55,15/07/2022,P4,12000,1,12000,13,34.0,1.0,Married,"8,44",Potato Chip,Buana,Buana,General Trade,"-1,26916","116,825264"
TR65129,235,15/07/2022,P1,8800,9,79200,14,37.0,0.0,Married,"5,35",Choco Bar,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR84724,130,15/07/2022,P10,15000,2,30000,7,40.0,0.0,Married,"9,73",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR92748,234,15/07/2022,P5,4200,2,8400,13,61.0,1.0,Married,"10,86",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR96640,370,15/07/2022,P10,15000,3,45000,2,26.0,1.0,Single,"1,28",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR31029,283,16/07/2022,P5,4200,2,8400,7,19.0,1.0,Single,0,Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR3143,366,16/07/2022,P1,8800,2,17600,7,18.0,0.0,Single,0,Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR4218,86,16/07/2022,P8,16000,3,48000,3,60.0,1.0,Married,"9,54",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR48734,9,16/07/2022,P5,4200,2,8400,11,33.0,0.0,Married,"9,92",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR53450,251,16/07/2022,P5,4200,5,21000,4,45.0,1.0,Married,"3,38",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR5550,382,16/07/2022,P5,4200,3,12600,6,54.0,0.0,Married,"15,55",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR56393,122,16/07/2022,P5,4200,2,8400,10,26.0,1.0,Single,"0,14",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR60388,4,16/07/2022,P3,7500,6,45000,11,31.0,1.0,Married,"4,87",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR62166,84,16/07/2022,P5,4200,5,21000,8,54.0,0.0,Married,"18,12",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR70759,405,16/07/2022,P2,3200,3,9600,2,18.0,0.0,Single,0,Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR75376,5,16/07/2022,P5,4200,3,12600,6,58.0,1.0,Married,"3,57",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR83364,325,16/07/2022,P1,8800,5,44000,12,37.0,0.0,Single,"3,25",Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR99601,343,16/07/2022,P1,8800,8,70400,6,29.0,0.0,Married,"2,26",Choco Bar,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR36570,330,17/07/2022,P5,4200,2,8400,3,61.0,1.0,Married,7,Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR49164,181,17/07/2022,P10,15000,2,30000,4,33.0,1.0,Married,"9,94",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR60869,41,17/07/2022,P1,8800,2,17600,12,51.0,0.0,Married,"16,42",Choco Bar,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR62363,40,17/07/2022,P5,4200,2,8400,14,19.0,0.0,Single,"3,48",Thai Tea,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR64731,303,17/07/2022,P3,7500,5,37500,11,45.0,0.0,Married,"10,34",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR67347,219,17/07/2022,P3,7500,3,22500,4,39.0,0.0,Single,"9,73",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR68474,322,17/07/2022,P10,15000,4,60000,3,41.0,0.0,Married,"20,01",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR68921,326,17/07/2022,P9,10000,6,60000,2,24.0,1.0,Single,"2,69",Yoghurt,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR75493,67,17/07/2022,P2,3200,7,22400,9,19.0,0.0,Single,0,Ginger Candy ,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR8136,174,17/07/2022,P10,15000,5,75000,6,45.0,1.0,Married,"17,34",Cheese Stick,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR83187,60,17/07/2022,P9,10000,1,10000,9,56.0,0.0,Married,"10,61",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR89318,183,17/07/2022,P3,7500,1,7500,12,27.0,1.0,Single,"0,18",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR93507,58,17/07/2022,P3,7500,1,7500,6,27.0,1.0,Married,"4,43",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR10691,228,18/07/2022,P9,10000,5,50000,10,46.0,0.0,Married,"11,31",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR14426,347,18/07/2022,P10,15000,5,75000,8,26.0,1.0,Single,"3,69",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR17260,184,18/07/2022,P3,7500,6,45000,7,33.0,0.0,Single,"13,93",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR20154,269,18/07/2022,P4,12000,5,60000,5,39.0,1.0,Married,"6,3",Potato Chip,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR26036,179,18/07/2022,P2,3200,6,19200,4,25.0,1.0,Single,"5,95",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR26673,202,18/07/2022,P2,3200,6,19200,2,28.0,0.0,Married,"4,53",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR28937,285,18/07/2022,P3,7500,6,45000,10,20.0,0.0,Single,0,Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR32600,404,18/07/2022,P6,18000,1,18000,7,22.0,0.0,Single,"2,69",Cashew,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR33616,233,18/07/2022,P10,15000,1,15000,3,43.0,1.0,Married,"5,69",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR38919,389,18/07/2022,P5,4200,5,21000,1,30.0,1.0,Married,"3,72",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR40874,430,18/07/2022,P3,7500,4,30000,11,55.0,1.0,Single,"18,37",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR46023,347,18/07/2022,P6,18000,2,36000,4,26.0,1.0,Single,"3,69",Cashew,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR56414,106,18/07/2022,P10,15000,2,30000,2,24.0,0.0,Single,"6,79",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR61730,194,18/07/2022,P9,10000,6,60000,6,31.0,1.0,Married,"4,33",Yoghurt,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR69674,63,18/07/2022,P7,9400,3,28200,13,58.0,0.0,Married,"10,78",Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR71806,149,18/07/2022,P3,7500,1,7500,12,61.0,1.0,Married,"3,96",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR76228,310,18/07/2022,P8,16000,2,32000,9,23.0,0.0,Married,"4,17",Oat,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR83217,360,18/07/2022,P1,8800,3,26400,14,54.0,0.0,Married,"35,78",Choco Bar,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR93440,97,18/07/2022,P10,15000,1,15000,7,51.0,1.0,Married,"20,22",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR18501,155,19/07/2022,P4,12000,4,48000,9,40.0,0.0,Married,"7,17",Potato Chip,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR38120,268,19/07/2022,P10,15000,4,60000,10,49.0,1.0,Single,"5,18",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR44790,226,19/07/2022,P9,10000,5,50000,6,18.0,0.0,Single,0,Yoghurt,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR44879,246,19/07/2022,P8,16000,3,48000,9,40.0,1.0,Single,"21,81",Oat,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR51183,409,19/07/2022,P4,12000,1,12000,4,47.0,0.0,Married,"28,23",Potato Chip,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR52019,308,19/07/2022,P9,10000,5,50000,13,45.0,0.0,Married,"10,72",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR55960,359,19/07/2022,P2,3200,3,9600,1,46.0,0.0,Married,"19,99",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR58929,348,19/07/2022,P2,3200,7,22400,12,29.0,1.0,Married,"4,64",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR62665,83,19/07/2022,P7,9400,2,18800,8,34.0,1.0,Married,"10,88",Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR6567,225,19/07/2022,P1,8800,3,26400,7,59.0,1.0,Married,"10,59",Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR83113,387,19/07/2022,P5,4200,2,8400,5,36.0,0.0,Married,"9,1",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR90470,409,19/07/2022,P10,15000,4,60000,8,47.0,0.0,Married,"28,23",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR97097,295,19/07/2022,P6,18000,4,72000,2,34.0,0.0,Married,"4,78",Cashew,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR97431,106,19/07/2022,P9,10000,6,60000,9,24.0,0.0,Single,"6,79",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR26196,222,20/07/2022,P6,18000,1,18000,6,45.0,0.0,Married,"15,03",Cashew,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR26697,200,20/07/2022,P10,15000,2,30000,9,25.0,0.0,Married,"2,39",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR32786,342,20/07/2022,P10,15000,2,30000,1,48.0,1.0,Married,"13,55",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR46777,280,20/07/2022,P9,10000,2,20000,1,60.0,1.0,Married,"9,57",Yoghurt,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR56738,107,20/07/2022,P10,15000,5,75000,10,38.0,1.0,Married,"9,85",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR62628,210,20/07/2022,P3,7500,2,15000,7,33.0,0.0,Married,"10,9",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR86068,47,20/07/2022,P7,9400,6,56400,1,35.0,1.0,Married,"9,56",Coffee Candy,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR87924,35,20/07/2022,P7,9400,2,18800,3,48.0,1.0,Married,"10,58",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR96504,63,20/07/2022,P3,7500,2,15000,9,58.0,0.0,Married,"10,78",Crackers,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR11380,233,21/07/2022,P6,18000,2,36000,8,43.0,1.0,Married,"5,69",Cashew,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR1673,161,21/07/2022,P9,10000,5,50000,10,41.0,0.0,Married,"20,02",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR28030,141,21/07/2022,P9,10000,2,20000,10,65.0,1.0,Married,"9,94",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR28409,156,21/07/2022,P9,10000,3,30000,5,44.0,0.0,Married,"3,87",Yoghurt,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR39448,437,21/07/2022,P6,18000,2,36000,11,33.0,1.0,Married,"3,49",Cashew,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR49585,65,21/07/2022,P5,4200,5,21000,8,38.0,0.0,Married,"4,36",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR50660,135,21/07/2022,P10,15000,2,30000,8,41.0,0.0,Married,"3,28",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR55267,247,21/07/2022,P4,12000,1,12000,13,33.0,1.0,Married,"8,11",Potato Chip,Buana,Buana,General Trade,"-1,26916","116,825264"
TR59147,218,21/07/2022,P7,9400,4,37600,12,29.0,0.0,Married,"3,52",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR7340,272,21/07/2022,P7,9400,5,47000,4,60.0,0.0,Married,"4,05",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR78287,393,21/07/2022,P5,4200,2,8400,2,22.0,0.0,Single,0,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR1049,344,22/07/2022,P1,8800,5,44000,11,47.0,1.0,Married,"5,63",Choco Bar,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR10987,350,22/07/2022,P2,3200,6,19200,10,38.0,0.0,Single,"7,95",Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR1571,272,22/07/2022,P1,8800,6,52800,9,60.0,0.0,Married,"4,05",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR22083,134,22/07/2022,P8,16000,3,48000,8,50.0,0.0,Married,"18,62",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR58934,206,22/07/2022,P10,15000,1,15000,2,68.0,0.0,Married,"8,3",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR70360,393,22/07/2022,P5,4200,3,12600,9,22.0,0.0,Single,0,Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR76806,62,22/07/2022,P3,7500,3,22500,5,51.0,1.0,Married,"13,62",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR78085,122,22/07/2022,P2,3200,4,12800,13,26.0,1.0,Single,"0,14",Ginger Candy ,Buana,Buana,General Trade,"-1,26916","116,825264"
TR80034,427,22/07/2022,P3,7500,4,30000,10,54.0,0.0,Married,"16,88",Crackers,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR88485,442,22/07/2022,P9,10000,7,70000,7,42.0,1.0,Married,"14,88",Yoghurt,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR99442,305,22/07/2022,P10,15000,1,15000,9,29.0,1.0,Married,"4,08",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR16264,158,23/07/2022,P3,7500,5,37500,6,49.0,1.0,Married,"5,6",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR20170,165,23/07/2022,P3,7500,2,15000,13,44.0,1.0,Married,"14,58",Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR32546,431,23/07/2022,P5,4200,3,12600,1,40.0,1.0,Married,"9,51",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR35699,35,23/07/2022,P8,16000,2,32000,3,48.0,1.0,Married,"10,58",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR37670,173,23/07/2022,P4,12000,2,24000,6,59.0,0.0,Married,"4,59",Potato Chip,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR42568,336,23/07/2022,P3,7500,1,7500,11,51.0,0.0,Single,"10,84",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR43132,316,23/07/2022,P10,15000,2,30000,5,45.0,0.0,Married,"9,49",Cheese Stick,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR49965,190,23/07/2022,P7,9400,3,28200,12,34.0,1.0,Married,"8,85",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR54521,118,23/07/2022,P5,4200,4,16800,7,20.0,1.0,Single,"3,28",Thai Tea,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR58557,220,23/07/2022,P4,12000,3,36000,8,45.0,0.0,Married,"16,35",Potato Chip,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR58930,78,23/07/2022,P1,8800,7,61600,10,41.0,1.0,Married,"10,34",Choco Bar,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR5986,379,23/07/2022,P2,3200,4,12800,4,48.0,1.0,Married,"17,74",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR63342,406,23/07/2022,P5,4200,4,16800,8,38.0,1.0,Married,"8,64",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR72935,70,23/07/2022,P7,9400,4,37600,3,30.0,1.0,Married,"4,42",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR86223,391,23/07/2022,P5,4200,4,16800,14,26.0,0.0,Married,"4,98",Thai Tea,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR86677,275,23/07/2022,P10,15000,2,30000,3,41.0,0.0,Married,"15,33",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR88783,371,23/07/2022,P7,9400,6,56400,13,25.0,0.0,Married,"3,06",Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR12998,30,24/07/2022,P10,15000,5,75000,2,37.0,1.0,Single,"2,26",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR28043,311,24/07/2022,P7,9400,6,56400,13,61.0,1.0,Married,"7,64",Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR2808,24,24/07/2022,P7,9400,2,18800,7,37.0,0.0,Married,"9,53",Coffee Candy,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR36341,95,24/07/2022,P3,7500,2,15000,7,52.0,0.0,Married,"17,42",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR37620,210,24/07/2022,P10,15000,2,30000,3,33.0,0.0,Married,"10,9",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR40501,129,24/07/2022,P10,15000,4,60000,14,35.0,1.0,Single,"10,46",Cheese Stick,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR47249,434,24/07/2022,P3,7500,1,7500,4,37.0,0.0,Married,"9,33",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR60813,341,24/07/2022,P1,8800,7,61600,13,43.0,1.0,Married,"3,24",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR61336,204,24/07/2022,P7,9400,2,18800,8,53.0,0.0,Married,"9,46",Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR65220,75,24/07/2022,P5,4200,3,12600,4,34.0,0.0,Married,"9,69",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR76972,69,24/07/2022,P7,9400,6,56400,5,26.0,0.0,Single,"2,84",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR89823,37,24/07/2022,P2,3200,4,12800,14,51.0,0.0,Married,"17,11",Ginger Candy ,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR93557,421,24/07/2022,P10,15000,2,30000,11,35.0,0.0,Married,"9,01",Cheese Stick,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR94045,35,24/07/2022,P7,9400,4,37600,4,48.0,1.0,Married,"10,58",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR99917,442,24/07/2022,P3,7500,1,7500,5,42.0,1.0,Married,"14,88",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR1894,276,25/07/2022,P3,7500,3,22500,11,31.0,1.0,Married,"8,96",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR2171,155,25/07/2022,P7,9400,4,37600,6,40.0,0.0,Married,"7,17",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR22482,427,25/07/2022,P2,3200,5,16000,8,54.0,0.0,Married,"16,88",Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR29147,78,25/07/2022,P7,9400,5,47000,7,41.0,1.0,Married,"10,34",Coffee Candy,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR31405,447,25/07/2022,P10,15000,2,30000,5,54.0,1.0,Married,"20,37",Cheese Stick,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR51479,149,25/07/2022,P1,8800,3,26400,7,61.0,1.0,Married,"3,96",Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR53532,182,25/07/2022,P7,9400,3,28200,12,44.0,1.0,Married,"14,57",Coffee Candy,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR56821,357,25/07/2022,P1,8800,10,88000,6,48.0,0.0,Married,"18,14",Choco Bar,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR58485,348,25/07/2022,P9,10000,7,70000,13,29.0,1.0,Married,"4,64",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR67165,112,25/07/2022,P10,15000,3,45000,4,31.0,1.0,Married,"4,44",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR73167,395,25/07/2022,P7,9400,3,28200,6,28.0,0.0,Married,"3,39",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR74634,92,25/07/2022,P2,3200,7,22400,6,60.0,0.0,Married,"10,72",Ginger Candy ,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR77214,392,25/07/2022,P10,15000,3,45000,9,45.0,0.0,Married,"19,68",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR80656,73,25/07/2022,P2,3200,7,22400,14,53.0,0.0,Married,"13,71",Ginger Candy ,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR82864,373,25/07/2022,P1,8800,2,17600,6,55.0,1.0,Married,"14,59",Choco Bar,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR84729,447,25/07/2022,P10,15000,1,15000,14,54.0,1.0,Married,"20,37",Cheese Stick,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR91361,445,25/07/2022,P5,4200,2,8400,5,51.0,0.0,Married,"14,48",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR92290,16,25/07/2022,P5,4200,3,12600,11,52.0,0.0,Married,"11,8",Thai Tea,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR37299,281,26/07/2022,P10,15000,3,45000,7,35.0,0.0,Married,"3,03",Cheese Stick,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR49786,193,26/07/2022,P10,15000,2,30000,4,42.0,0.0,Married,"20,64",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR6646,40,26/07/2022,P8,16000,2,32000,3,19.0,0.0,Single,"3,48",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR80476,106,26/07/2022,P3,7500,4,30000,8,24.0,0.0,Single,"6,79",Crackers,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR80963,242,26/07/2022,P9,10000,6,60000,1,56.0,1.0,Married,"6,98",Yoghurt,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR92041,158,26/07/2022,P6,18000,2,36000,14,49.0,1.0,Married,"5,6",Cashew,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
